Ped_id,Time,Ped_x,Ped_y,Ped_vel,Vel_level,Conflict_user,Conflict_id,Angle,Angle_level,Distance,PET
6355,20103,318.029919293221,42.5565694291572,1.49562779439585,1,2,7590,0.114678342348195+0i,0,6.63226674348931,4.43443667491373
6355,20106,318.029919293221,42.5565694291572,1.50373174248491,1,2,7590,0.292771270626635+0i,0,6.75796392007994,4.49412865948579
6355,20109,318.029919293221,42.5565694291572,1.51489981730745,1,2,7590,0.306977049453674+0i,0,6.90233170775012,4.55629582160632
6355,20112,318.029919293221,42.5565694291572,1.52882454777657,1,2,7590,0.148697269388563+0i,0,7.06472880322752,4.62101999441468
6355,20115,318.029919293221,42.5565694291572,1.54627150211724,1,2,7590,0.116837826809977+0i,0,7.24410850651684,4.68488780695874
6355,20118,318.029919293221,42.5565694291572,1.5659561466928,1,2,7590,0.377102433551604+0i,0,7.43921065074706,4.75058683249731
6355,20121,318.029919293221,42.5565694291572,1.58505789326951,1,2,7590,0.574797181873894+0i,0,7.64862529509409,4.82545484778303
6355,20124,318.029919293221,42.5565694291572,1.60218895883145,1,2,7590,0.686061231920211+0i,0,7.87058245075667,4.91239338991392
6355,20127,318.029919293221,42.5565694291572,1.61689258146381,1,2,7590,0.713571956120927+0i,0,8.10331852381101,5.01166163832289
6355,20130,318.029919293221,42.5565694291572,1.62853029558831,1,2,7590,0.710684745726669+0i,0,8.34525706302092,5.12441008044383
6355,20133,318.029919293221,42.5565694291572,1.63526603380445,1,2,7590,0.706692089569808+0i,0,8.59488087114316,5.2559526667029
6355,20136,318.029919293221,42.5565694291572,1.63544700031784,1,2,7590,0.71269361935464+0i,0,8.85063324440636,5.41175179794042
6355,20139,318.029919293221,42.5565694291572,1.62825667212427,1,2,7590,0.735634082455721+0i,0,9.11090304516849,5.59549560038478
6355,20142,318.029919293221,42.5565694291572,1.61332771933058,1,2,7590,0.786162115277833+0i,0,9.37413182141531,5.81043250487566
6355,20145,318.029919293221,42.5565694291572,1.59207029711546,1,2,7590,0.898586666369277+0i,0,9.63895696302285,6.05435386897605
6355,20148,318.029919293221,42.5565694291572,1.56658820813658,1,2,7590,1.14525323517143+0i,0,9.90432153709343,6.32222398052798
6355,20151,318.029919293221,42.5565694291572,1.53857137371693,1,2,7590,1.53960598339504+0i,0,10.1694966058456,6.60970090797789
6355,20154,318.029919293221,42.5565694291572,1.50914491426433,1,2,7590,2.03132092166712+0i,0,10.4342788767551,6.9140337539033
6355,20157,318.029919293221,42.5565694291572,1.47825304818233,1,2,7590,2.52072853742333+0i,0,10.6989876053587,7.23758873253413
6355,20160,318.029919293221,42.5565694291572,1.44468152974541,1,2,7590,2.95186338951776+0i,0,10.9641591050379,7.58932600665977
6355,20163,318.029919293221,42.5565694291572,1.40872479848011,1,2,7590,3.29881950523602+0i,0,11.2302614115349,7.97193420862002
6355,20166,318.029919293221,42.5565694291572,1.3711441164661,1,2,7590,3.54276945682881+0i,0,11.4977546685392,8.38551872882099
6355,20169,318.029919293221,42.5565694291572,1.33227974204982,1,2,7590,3.67838972773494+0i,0,11.767196536422,8.83237668863532
6355,20172,318.029919293221,42.5565694291572,1.29386172569114,1,2,7590,3.73505917096554+0i,0,12.0391401707299,9.30481204573772
6355,20175,318.029919293221,42.5565694291572,1.25553765726057,1,2,7590,3.78515957687774+0i,0,12.3162351826567,9.80953069104217
6355,20178,318.029919293221,42.5565694291572,1.2181735300444,1,2,7590,3.88567287361753+0i,0,12.5979239512724,10.3416497244142
6355,20181,318.029919293221,42.5565694291572,1.1832424654386,1,2,7590,4.05903177944599+0i,0,12.8823436334586,10.8873236126489
6355,20184,318.029919293221,42.5565694291572,1.15257186773853,1,2,7590,4.30510247044007+0i,0,13.1688217934642,11.4255971033744
6355,20187,318.029919293221,42.5565694291572,1.12601640419087,1,2,7590,4.59847691122633+0i,0,13.4572905351285,11.9512384411474
6355,20190,318.029919293221,42.5565694291572,1.10423218378475,1,2,7590,4.88037455591527+0i,0,13.7478401749935,12.4501353763055
6355,20193,318.029919293221,42.5565694291572,1.08718983056907,1,2,7590,5.02161814114451+0i,1,14.0407556919611,12.9147231671691
6355,20196,318.029919293221,42.5565694291572,1.07374444914019,1,2,7590,4.96877593221081+0i,1,14.3363906986064,13.3517716530096
6355,20199,318.029919293221,42.5565694291572,1.06208460100153,1,2,7590,4.72901892879826+0i,0,14.6350221516224,13.7795257909039
6355,20202,318.029919293221,42.5565694291572,1.01797786666788,1,2,7590,4.3426876426948+0i,0,14.936773032423,14.672984080995
6355,20205,318.029919293221,42.5565694291572,1.001351487288,1,2,7590,3.12992390815619+0i,0,15.2399287685966,15.219359997029
6355,20208,318.029919293221,42.5565694291572,0.996409691225161,1,2,7590,2.69135677342519+0i,0,15.5457063777094,15.6017213748641
6355,20211,318.029919293221,42.5565694291572,0.994856910358766,1,2,7590,2.53181932442024+0i,0,15.8545873804481,15.9365504881808
6355,20214,318.029919293221,42.5565694291572,0.993861191141522,1,2,7590,2.48036548384056+0i,0,16.1665802613436,16.2664368077147
6355,20070,351.043829193705,40.5507495750247,1.6810506238265,1,2,7609,0.441542764221225+0i,0,12.9524708014848,7.70498557146467
6355,20073,351.043829193705,40.5507495750247,1.65340295386976,1,2,7609,0.46992240418951+0i,0,12.5939587252162,7.61699299964368
6355,20076,351.043829193705,40.5507495750247,1.62805419915338,1,2,7609,0.358898822681564+0i,0,12.2489345377778,7.52366508691636
6355,20079,351.043829193705,40.5507495750247,1.6040568106977,1,2,7609,0.132492870081046+0i,0,11.9181096697827,7.42997978020418
6355,20082,351.043829193705,40.5507495750247,1.5798628048697,1,2,7609,0.150742347355698+0i,0,11.6020961487932,7.34373650232883
6355,20085,351.043829193705,40.5507495750247,1.55536112061911,1,2,7609,0.399037979239432+0i,0,11.3013523941973,7.26606332405867
6355,20088,351.043829193705,40.5507495750247,1.53291450279007,1,2,7609,0.564943519981168+0i,0,11.0162250491302,7.18645758069314
6355,20091,351.043829193705,40.5507495750247,1.51375625545693,1,2,7609,0.622701930337174+0i,0,10.7469580416742,7.09953006168101
6355,20094,351.043829193705,40.5507495750247,1.50005074919868,1,2,7609,0.564024358954777+0i,0,10.4937991966835,6.99562944939642
6355,20097,351.043829193705,40.5507495750247,1.49242770692787,1,2,7609,0.395410733603937+0i,0,10.2570388770639,6.87272075521686
6355,20100,351.043829193705,40.5507495750247,1.49146388077436,1,2,7609,0.144983435129504+0i,0,10.0371169979657,6.72970839411445
6355,20103,351.043829193705,40.5507495750247,1.49562779439585,1,2,7609,0.127004840777241+0i,0,9.83472363458218,6.57564914976378
6355,20106,351.043829193705,40.5507495750247,1.50373174248491,1,2,7609,0.305097769060437+0i,0,9.65096840898665,6.418012027224
6355,20109,351.043829193705,40.5507495750247,1.51489981730745,1,2,7609,0.319303547885894+0i,0,9.48730776316385,6.26266348095967
6355,20112,351.043829193705,40.5507495750247,1.52882454777657,1,2,7609,0.161023767822329+0i,0,9.34549030450746,6.11285992110669
6355,20115,351.043829193705,40.5507495750247,1.54627150211724,1,2,7609,0.104511328373097+0i,0,9.22706407773773,5.96729879914589
6355,20118,351.043829193705,40.5507495750247,1.5659561466928,1,2,7609,0.364775935116116+0i,0,9.12904804366939,5.82969584617637
6355,20121,351.043829193705,40.5507495750247,1.58505789326951,1,2,7609,0.562470683437161+0i,0,9.04714528848604,5.70776961958434
6355,20124,351.043829193705,40.5507495750247,1.60218895883145,1,2,7609,0.673734733484032+0i,0,8.97949417386563,5.60451632397642
6355,20127,351.043829193705,40.5507495750247,1.61689258146381,1,2,7609,0.70124545768457+0i,0,8.92413920972554,5.51931483391824
6355,20130,351.043829193705,40.5507495750247,1.62853029558831,1,2,7609,0.698358247291094+0i,0,8.87929036129911,5.45233354599119
6355,20133,351.043829193705,40.5507495750247,1.63526603380445,1,2,7609,0.694365591134962+0i,0,8.84335244653329,5.40789832585175
6355,20136,351.043829193705,40.5507495750247,1.63544700031784,1,2,7609,0.70036712091832+0i,0,8.81483567258998,5.38986324281792
6355,20139,351.043829193705,40.5507495750247,1.62825667212427,1,2,7609,0.723307584019931+0i,0,8.79226545067906,5.39980311532115
6355,20142,351.043829193705,40.5507495750247,1.61332771933058,1,2,7609,0.773835616841632+0i,0,8.77419806701051,5.4385714457638
6355,20145,351.043829193705,40.5507495750247,1.59207029711546,1,2,7609,0.886260167932706+0i,0,8.73774179039344,5.48828893185472
6355,20148,351.043829193705,40.5507495750247,1.56658820813658,1,2,7609,1.13292673673527+0i,0,8.7044311540584,5.55629814449589
6355,20151,351.043829193705,40.5507495750247,1.53857137371693,1,2,7609,1.52727948495946+0i,0,8.68007665144404,5.64164704980469
6355,20154,351.043829193705,40.5507495750247,1.50914491426433,1,2,7609,2.01899442323182+0i,0,8.66610770258308,5.74239598906086
6355,20157,351.043829193705,40.5507495750247,1.47825304818233,1,2,7609,2.50840203898783+0i,0,8.66235635738444,5.85986030472639
